TimeUS,GyrX,GyrY,GyrZ,Roll,Pitch,Yaw,C1,C2,C3,C4,TimeSec
91159355,-0.00023702440375927836,-0.00011524876754265279,0.0013689248589798808,-0.006632556673139334,0.004029726609587669,354.2933044433594,1760.0,1760.0,1760.0,1760.0,25.519788
91199339,-0.0001660181296756491,0.00012754619820043445,0.0012671048752963543,-0.006632556673139334,0.004029726609587669,354.2933044433594,1760.0,1760.0,1760.0,1760.0,25.559772
91199339,-0.00017500015383120626,0.0001365279604215175,0.0012728562578558922,-0.006632556673139334,0.004029726609587669,354.2933044433594,1760.0,1760.0,1760.0,1760.0,25.559772
91239323,0.0001807419757824391,0.00013703631702810526,0.0012761361431330442,-0.013810905627906322,-0.001517722150310874,354.2913818359375,1760.0,1760.0,1760.0,1760.0,25.599756
91239323,9.447984484722838e-05,0.00030719974893145263,0.0012643564259633422,-0.013810905627906322,-0.001517722150310874,354.2913818359375,1760.0,1760.0,1760.0,1760.0,25.599756
91279307,0.0002426691062282771,0.0003903620527125895,0.0012213240843266249,-0.013810905627906322,-0.001517722150310874,354.2913818359375,1760.0,1760.0,1760.0,1760.0,25.63974
91279307,0.0001817199809011072,0.000377408170606941,0.0013633172493427992,-0.013810905627906322,-0.001517722150310874,354.2913818359375,1760.0,1760.0,1760.0,1760.0,25.63974
91319291,0.000339579361025244,0.000544176553376019,0.0012221697252243757,-0.013810905627906322,-0.001517722150310874,354.2913818359375,1760.0,1760.0,1760.0,1760.0,25.679724
91319291,0.0005166349001228809,0.0005045717698521912,0.0011073139030486345,-0.013810905627906322,-0.001517722150310874,354.2913818359375,1760.0,1760.0,1760.0,1760.0,25.679724
91359275,0.0004925238317809999,0.0006645648973062634,0.0012854310916736722,-0.01875503920018673,-0.005512488540261984,354.2893371582031,1760.0,1760.0,1760.0,1760.0,25.719708
91359275,0.00027598399901762605,0.0005910921609029174,0.0013241515262052417,-0.01875503920018673,-0.005512488540261984,354.2893371582031,1760.0,1760.0,1760.0,1760.0,25.719708
91399259,0.0006192537257447839,0.0007344740442931652,0.0012208395637571812,-0.01875503920018673,-0.005512488540261984,354.2893371582031,1760.0,1760.0,1760.0,1760.0,25.759692
91399259,0.0006820798153057694,0.0006768413004465401,0.0013739439891651273,-0.01875503920018673,-0.005512488540261984,354.2893371582031,1760.0,1760.0,1760.0,1760.0,25.759692
91439243,0.0007196051301434636,0.0008257987210527062,0.0012762623373419046,-0.02183292806148529,-0.007882888428866863,354.2874755859375,1760.0,1760.0,1760.0,1760.0,25.799676
91439243,0.000678225071169436,0.0007736810948699713,0.001257634605281055,-0.02183292806148529,-0.007882888428866863,354.2874755859375,1760.0,1760.0,1760.0,1760.0,25.799676
91479227,0.0007354299305006862,0.0008506531012244523,0.0013596356147900224,-0.02183292806148529,-0.007882888428866863,354.2874755859375,1760.0,1760.0,1760.0,1760.0,25.83966
91479227,0.0008175285765901208,0.0008629070362076163,0.0013159118825569749,-0.02183292806148529,-0.007882888428866863,354.2874755859375,1760.0,1760.0,1760.0,1760.0,25.83966
91519211,0.0008537431713193655,0.0009582375641912222,0.0012509571388363838,-0.02183292806148529,-0.007882888428866863,354.2874755859375,1760.0,1760.0,1760.0,1760.0,25.879644
91519211,0.0009857697878032923,0.0008663625922054052,0.0012533761328086257,-0.02183292806148529,-0.007882888428866863,354.2874755859375,1760.0,1760.0,1760.0,1760.0,25.879644
91559195,0.0009452484082430601,0.0010249156039208174,0.0012911901576444507,-0.024120504036545753,-0.009678982198238373,352.5945739746094,1760.0,1760.0,1760.0,1760.0,25.919628
91559195,0.0011247938964515924,0.0009549465612508357,0.0013791476376354694,-0.024120504036545753,-0.009678982198238373,352.5945739746094,1760.0,1760.0,1760.0,1760.0,25.919628
91599179,0.000998518313281238,0.0010254986118525267,0.0013092299923300743,-0.024120504036545753,-0.009678982198238373,352.5945739746094,1760.0,1760.0,1760.0,1760.0,25.959612
91599179,0.0010830536484718323,0.000865828653331846,0.0012867149198427796,-0.024120504036545753,-0.009678982198238373,352.5945739746094,1760.0,1760.0,1760.0,1760.0,25.959612
91639163,0.0010620257817208767,0.0011042449623346329,0.0012808730825781822,-0.02475530467927456,-0.010043060407042503,352.5916748046875,1760.0,1760.0,1760.0,1760.0,25.999596
91639163,0.0010641766712069511,0.001296817441470921,0.00115577585529536,-0.02475530467927456,-0.010043060407042503,352.5916748046875,1760.0,1760.0,1760.0,1760.0,25.999596
91679147,0.000967595842666924,0.0013271438656374812,0.0013682879507541656,-0.02475530467927456,-0.010043060407042503,352.5916748046875,1760.0,1760.0,1760.0,1760.0,26.03958
91679147,0.001052993698976934,0.0010725643951445818,0.0013029612600803375,-0.02475530467927456,-0.010043060407042503,352.5916748046875,1760.0,1760.0,1760.0,1760.0,26.03958
91719131,0.0010796667775139213,0.0011401546653360128,0.0013117982307448983,-0.02475530467927456,-0.010043060407042503,352.5916748046875,1760.0,1760.0,1760.0,1760.0,26.079564
91719131,0.0011485387803986669,0.0010062908986583352,0.0013822142500430346,-0.02475530467927456,-0.010043060407042503,352.5916748046875,1760.0,1760.0,1760.0,1760.0,26.079564
91759115,0.0010948753915727139,0.001170540344901383,0.001273937290534377,-0.0246165432035923,-0.009865878149867058,352.5878601074219,1760.0,1760.0,1760.0,1760.0,26.119548
91759115,0.0010600644163787365,0.0010943097295239568,0.001288823550567031,-0.0246165432035923,-0.009865878149867058,352.5878601074219,1760.0,1760.0,1760.0,1760.0,26.119548
91799099,0.0011712043778970838,0.0011987442849203944,0.0012708334252238274,-0.0246165432035923,-0.009865878149867058,352.5878601074219,1760.0,1760.0,1760.0,1760.0,26.159532
91799099,0.0010922134388238192,0.001111553399823606,0.0012460018042474985,-0.0246165432035923,-0.009865878149867058,352.5878601074219,1760.0,1760.0,1760.0,1760.0,26.159532
91839083,0.0011998575646430254,0.001193589880131185,0.0012959103332832456,-0.023954659700393677,-0.009158976376056671,352.5914611816406,1760.0,1760.0,1760.0,1760.0,26.199516
91839083,0.0012601363705471158,0.0011992828221991658,0.0011990474304184318,-0.023954659700393677,-0.009158976376056671,352.5914611816406,1760.0,1760.0,1760.0,1760.0,26.199516
91879067,0.0011956410016864538,0.0011220142478123307,0.0012519571464508772,-0.023954659700393677,-0.009158976376056671,352.5914611816406,1760.0,1760.0,1760.0,1760.0,26.2395
91879067,0.0011843456886708736,0.001226662890985608,0.0012565192300826311,-0.023954659700393677,-0.009158976376056671,352.5914611816406,1760.0,1760.0,1760.0,1760.0,26.2395
91919051,0.0012696563499048352,0.0012354879872873425,0.0012457291595637798,-0.023954659700393677,-0.009158976376056671,352.5914611816406,1760.0,1760.0,1760.0,1760.0,26.279484
91919051,0.001188486348837614,0.001244867336936295,0.0012715373886749148,-0.023954659700393677,-0.009158976376056671,352.5914611816406,1760.0,1760.0,1760.0,1760.0,26.279484
91959035,0.001294136280193925,0.001267699059098959,0.0012732213363051414,-0.023534448817372322,-0.008491894230246544,352.59918212890625,1760.0,1760.0,1760.0,1760.0,26.319468
91959035,0.0011178480926901102,0.0013393835397437215,0.0013016595039516687,-0.023534448817372322,-0.008491894230246544,352.59918212890625,1760.0,1760.0,1760.0,1760.0,26.319468
91999852,0.0012851471547037363,0.0012644461821764708,0.0013165560085326433,-0.023534448817372322,-0.008491894230246544,352.59918212890625,1760.0,1760.0,1760.0,1760.0,26.360285
91999852,0.0013008869718760252,0.0013447240926325321,0.0012503507314249873,-0.023534448817372322,-0.008491894230246544,352.59918212890625,1760.0,1760.0,1760.0,1760.0,26.360285
92039836,0.0012653253506869078,0.0013039717450737953,0.0013075105380266905,-0.022897250950336456,-0.007949850521981716,352.6070861816406,1760.0,1760.0,1760.0,1760.0,26.400269
92039836,0.001253271708264947,0.001223504077643156,0.0012474083341658115,-0.022897250950336456,-0.007949850521981716,352.6070861816406,1760.0,1760.0,1760.0,1760.0,26.400269
92079820,0.00128043326549232,0.0012410155031830072,0.001300284406170249,-0.022897250950336456,-0.007949850521981716,352.6070861816406,1760.0,1760.0,1760.0,1760.0,26.440253
92079820,0.0013421903131529689,0.0010032756254076958,0.0012723193503916264,-0.022897250950336456,-0.007949850521981716,352.6070861816406,1760.0,1760.0,1760.0,1760.0,26.440253
92119804,0.0012007099576294422,0.0012676040641963482,0.0012531342217698693,-0.022897250950336456,-0.007949850521981716,352.6070861816406,1760.0,1760.0,1760.0,1760.0,26.480237
92119804,0.0012562957126647234,0.0013150956947356462,0.0013005685759708285,-0.022897250950336456,-0.007949850521981716,352.6070861816406,1760.0,1760.0,1760.0,1760.0,26.480237
92159788,0.0012885772157460451,0.001287708175368607,0.0013091734144836664,-0.022924939170479774,-0.007767112925648689,352.6148376464844,1760.0,1760.0,1760.0,1760.0,26.520221
92159788,0.001272746128961444,0.0014034645864740014,0.0012828324688598514,-0.022924939170479774,-0.007767112925648689,352.6148376464844,1760.0,1760.0,1760.0,1760.0,26.520221
92199772,0.001278031151741743,0.0013393806293606758,0.0012901963200420141,-0.022924939170479774,-0.007767112925648689,352.6148376464844,1760.0,1760.0,1760.0,1760.0,26.560205
92199772,0.0013770705554634333,0.0012929567601531744,0.0011482590343803167,-0.022924939170479774,-0.007767112925648689,352.6148376464844,1760.0,1760.0,1760.0,1760.0,26.560205
92239756,0.0012756632640957832,0.0013242041459307075,0.0012658073101192713,-0.02268844284117222,-0.007501907646656036,352.62164306640625,1760.0,1760.0,1760.0,1760.0,26.600189
92239756,0.0012410162016749382,0.0011689068051055074,0.001278555253520608,-0.02268844284117222,-0.007501907646656036,352.62164306640625,1760.0,1760.0,1760.0,1760.0,26.600189
92279740,0.0012741333339363337,0.0013039835030212998,0.001287474064156413,-0.02268844284117222,-0.007501907646656036,352.62164306640625,1760.0,1760.0,1760.0,1760.0,26.640173
92279740,0.0012732535833492875,0.0012419261038303375,0.001067817211151123,-0.02268844284117222,-0.007501907646656036,352.62164306640625,1760.0,1760.0,1760.0,1760.0,26.640173
92319724,0.0013229456963017583,0.0012761729303747416,0.0012891176156699657,-0.02268844284117222,-0.007501907646656036,352.62164306640625,1760.0,1760.0,1760.0,1760.0,26.680157
92319724,0.0012315114727243781,0.0013836014550179243,0.0013043120270594954,-0.02268844284117222,-0.007501907646656036,352.62164306640625,1760.0,1760.0,1760.0,1760.0,26.680157
92359708,0.0012492453679442406,0.0013708723708987236,0.0011362859513610601,-0.0230103712528944,-0.00797832477837801,352.62921142578125,1760.0,1760.0,1760.0,1760.0,26.720141
92359708,0.0012749822344630957,0.001317096408456564,0.0013298126868903637,-0.0230103712528944,-0.00797832477837801,352.62921142578125,1760.0,1760.0,1760.0,1760.0,26.720141
92399692,0.001267135376110673,0.0014077143277972937,0.0013119694776833057,-0.0230103712528944,-0.00797832477837801,352.62921142578125,1760.0,1760.0,1760.0,1760.0,26.760125
92399692,0.0013226084411144257,0.0013261799467727542,0.0013549092691391706,-0.0230103712528944,-0.00797832477837801,352.62921142578125,1760.0,1760.0,1760.0,1760.0,26.760125
92439676,0.0012650301214307547,0.0013176497304812074,0.0013216609368100762,-0.02312292903661728,-0.007997930981218815,352.6363830566406,1760.0,1760.0,1760.0,1760.0,26.800109
92439676,0.001658609719015658,0.0011323585640639067,0.0012292528990656137,-0.02312292903661728,-0.007997930981218815,352.6363830566406,1760.0,1760.0,1760.0,1760.0,26.800109
92479660,0.001307041384279728,-0.0004289879580028355,0.0012525338679552078,-0.02312292903661728,-0.007997930981218815,352.6363830566406,1760.0,1760.0,1760.0,1760.0,26.840093
92479660,0.0012695949990302324,-0.000487044220790267,0.0012475864496082067,-0.02312292903661728,-0.007997930981218815,352.6363830566406,1760.0,1760.0,1760.0,1760.0,26.840093
92519644,0.0013312341179698706,-0.0005068843602202833,0.0012520640157163143,-0.02312292903661728,-0.007997930981218815,352.6363830566406,1760.0,1760.0,1760.0,1760.0,26.880077
92519644,0.001490595517680049,-0.000619132595602423,0.001213225768879056,-0.02312292903661728,-0.007997930981218815,352.6363830566406,1760.0,1760.0,1760.0,1760.0,26.880077
92559628,0.0012868075864389539,-0.00020206406770739704,0.0012472121743485332,-0.023699475452303886,-0.01718483492732048,352.64434814453125,1760.0,1760.0,1760.0,1760.0,26.920061
92559628,0.0012783952988684177,-0.00028338798438198864,0.001410777447745204,-0.023699475452303886,-0.01718483492732048,352.64434814453125,1760.0,1760.0,1760.0,1760.0,26.920061
92599612,0.001280365977436304,-1.9136728951707482e-05,0.0010406686924397945,-0.023699475452303886,-0.01718483492732048,352.64434814453125,1760.0,1760.0,1760.0,1760.0,26.960045
92599612,0.0012782133417204022,-3.899093280779198e-05,0.001171962241642177,-0.023699475452303886,-0.01718483492732048,352.64434814453125,1760.0,1760.0,1760.0,1760.0,26.960045
92639596,0.00133941147942096,-0.00043036567512899637,0.0005815227050334215,-0.024006281048059464,-0.02596348524093628,352.6500549316406,1760.0,1760.0,1760.0,1761.0,27.000029
92639596,0.0013777515850961208,-0.0006326122093014419,0.0007916776230558753,-0.024006281048059464,-0.02596348524093628,352.6500549316406,1760.0,1760.0,1760.0,1761.0,27.000029
92679580,0.0013379312586039305,-0.0018763899570330977,0.00020914121705573052,-0.024006281048059464,-0.02596348524093628,352.6500549316406,1760.0,1760.0,1760.0,1761.0,27.040013
92679580,0.0014544692821800709,-0.0017621597507968545,0.00019217855879105628,-0.024006281048059464,-0.02596348524093628,352.6500549316406,1760.0,1760.0,1760.0,1761.0,27.040013
92719564,0.0012577970046550035,-0.001625905279070139,-0.0002757818438112736,-0.024006281048059464,-0.02596348524093628,352.6500549316406,1760.0,1760.0,1760.0,1761.0,27.079997
92719564,0.0014941724948585033,-0.001729269977658987,-0.00028730134363286197,-0.024006281048059464,-0.02596348524093628,352.6500549316406,1760.0,1760.0,1760.0,1761.0,27.079997
92759548,0.0013468144461512566,-0.0014459833037108183,-0.0006539978785440326,-0.024813704192638397,-0.03223973512649536,352.6506042480469,1760.0,1760.0,1760.0,1761.0,27.119981
92759548,0.0013984525576233864,-0.001451740157790482,-0.0006108166417106986,-0.024813704192638397,-0.03223973512649536,352.6506042480469,1760.0,1760.0,1760.0,1761.0,27.119981
92799532,0.0013498731423169374,-0.0014731095870956779,-0.0008821224910207093,-0.024813704192638397,-0.03223973512649536,352.6506042480469,1760.0,1760.0,1760.0,1761.0,27.159965
92799532,0.0014612388331443071,-0.0013271219795569777,-0.000995879527181387,-0.024813704192638397,-0.03223973512649536,352.6506042480469,1760.0,1760.0,1760.0,1761.0,27.159965
92839516,0.001248170854523778,-0.00024343770928680897,-0.001059244037605822,-0.0250867772847414,-0.03758513182401657,352.6455078125,1760.0,1760.0,1761.0,1760.0,27.199949
92839516,0.0012104569468647242,-0.00045965693425387144,-0.0010901597561314702,-0.0250867772847414,-0.03758513182401657,352.6455078125,1760.0,1760.0,1761.0,1760.0,27.199949
92879500,0.0012969207018613815,0.002182323019951582,-0.0011375176254659891,-0.0250867772847414,-0.03758513182401657,352.6455078125,1760.0,1760.0,1761.0,1760.0,27.239933
92879500,0.0015922088641673326,0.0020457706414163113,-0.001371612655930221,-0.0250867772847414,-0.03758513182401657,352.6455078125,1760.0,1760.0,1761.0,1760.0,27.239933
92919484,0.0012859564740210772,0.0011303814826533198,-0.000909938185941428,-0.0250867772847414,-0.03758513182401657,352.6455078125,1760.0,1760.0,1761.0,1760.0,27.279917
92919484,0.0013600749662145972,0.0009936833521351218,-0.0009479285217821598,-0.0250867772847414,-0.03758513182401657,352.6455078125,1760.0,1760.0,1761.0,1760.0,27.279917
92959468,0.00133465975522995,0.0011400575749576092,-0.0006612695869989693,-0.025915514677762985,-0.037154410034418106,352.640380859375,1760.0,1760.0,1760.0,1760.0,27.319901
92959468,0.0012848309706896544,0.0009424966992810369,-0.0006728185690008104,-0.025915514677762985,-0.037154410034418106,352.640380859375,1760.0,1760.0,1760.0,1760.0,27.319901
92999452,0.0012882727896794677,0.0012350676115602255,-0.0004986270214430988,-0.025915514677762985,-0.037154410034418106,352.640380859375,1760.0,1760.0,1760.0,1760.0,27.359885
92999452,0.001353034982457757,0.0010651997290551662,-0.0005056256777606905,-0.025915514677762985,-0.037154410034418106,352.640380859375,1760.0,1760.0,1760.0,1760.0,27.359885
93039436,0.0013747763587161899,0.0010333015816286206,-0.0002613836550153792,-0.02606174908578396,-0.038068737834692,352.6369934082031,1760.0,1760.0,1760.0,1760.0,27.399869
93039436,0.0013107734266668558,0.0011643769685178995,-0.0003439329448156059,-0.02606174908578396,-0.038068737834692,352.6369934082031,1760.0,1760.0,1760.0,1760.0,27.399869
93079420,0.0013427436351776123,0.0012412191135808825,-0.00018672100850380957,-0.02606174908578396,-0.038068737834692,352.6369934082031,1760.0,1760.0,1760.0,1760.0,27.439853
93079420,0.0011626800987869501,0.0011890720343217254,-0.00012561149196699262,-0.02606174908578396,-0.038068737834692,352.6369934082031,1760.0,1760.0,1760.0,1760.0,27.439853
93119404,0.0013273435179144144,0.0011697339359670877,2.1606141672236845e-05,-0.02606174908578396,-0.038068737834692,352.6369934082031,1760.0,1760.0,1760.0,1760.0,27.479837
93119404,0.0013629875611513853,0.0011399320792406797,-0.00020450458396226168,-0.02606174908578396,-0.038068737834692,352.6369934082031,1760.0,1760.0,1760.0,1760.0,27.479837
93159388,0.0012890328653156757,0.001258470001630485,8.19545894046314e-05,-0.026438407599925995,-0.039423223584890366,352.6366882324219,1760.0,1760.0,1760.0,1760.0,27.519821
93159388,0.001323263393715024,0.0011828155256807804,0.00033692317083477974,-0.026438407599925995,-0.039423223584890366,352.6366882324219,1760.0,1760.0,1760.0,1760.0,27.519821
93199372,0.0012779051903635263,0.0012852600775659084,0.00020702519395854324,-0.026438407599925995,-0.039423223584890366,352.6366882324219,1760.0,1760.0,1760.0,1760.0,27.559805
93199372,0.001435207319445908,0.0012909244978800416,0.00025392911629751325,-0.026438407599925995,-0.039423223584890366,352.6366882324219,1760.0,1760.0,1760.0,1760.0,27.559805
93239356,0.0013304338790476322,0.0012314642081037164,0.0002654092968441546,-0.026504311710596085,-0.03983364999294281,352.6369323730469,1760.0,1760.0,1760.0,1760.0,27.599789
93239356,0.0013208042364567518,0.0012486943742260337,0.00028253119671717286,-0.026504311710596085,-0.03983364999294281,352.6369323730469,1760.0,1760.0,1760.0,1760.0,27.599789
93279340,0.0016834812704473734,0.0012584053911268711,0.00034609276917763054,-0.026504311710596085,-0.03983364999294281,352.6369323730469,1760.0,1760.0,1760.0,1760.0,27.639773
93279340,0.0016500474885106087,0.0012939858715981245,0.00042288016993552446,-0.026504311710596085,-0.03983364999294281,352.6369323730469,1760.0,1760.0,1760.0,1760.0,27.639773
93319324,0.003602307289838791,0.001282306620851159,-1.9244821487518493e-06,-0.026504311710596085,-0.03983364999294281,352.6369323730469,1760.0,1760.0,1760.0,1760.0,27.679757
93319324,0.0035803020000457764,0.0013019056059420109,6.20208675172762e-06,-0.026504311710596085,-0.03983364999294281,352.6369323730469,1760.0,1760.0,1760.0,1760.0,27.679757
93359308,0.0034430515952408314,0.001307981670834124,-0.0004894750309176743,-0.026460949331521988,-0.0403871051967144,352.63763427734375,1759.0,1760.0,1760.0,1760.0,27.719741
93359308,0.0033348649740219116,0.0012576577719300985,-0.00045981633593328297,-0.026460949331521988,-0.0403871051967144,352.63763427734375,1759.0,1760.0,1760.0,1760.0,27.719741
93399292,0.003329324070364237,0.0013182958355173469,-0.000964622653555125,-0.026460949331521988,-0.0403871051967144,352.63763427734375,1759.0,1760.0,1760.0,1760.0,27.759725
93399292,0.0031827501952648163,0.0012684183893725276,-0.0009894199902191758,-0.026460949331521988,-0.0403871051967144,352.63763427734375,1759.0,1760.0,1760.0,1760.0,27.759725
93439276,0.0033037890680134296,0.0031979635823518038,-0.0012817017268389463,-0.0219766516238451,-0.038104720413684845,352.6308898925781,1760.0,1759.0,1759.0,1760.0,27.799709
93439276,0.003228443209081888,0.0031785645987838507,-0.001224592560902238,-0.0219766516238451,-0.038104720413684845,352.6308898925781,1760.0,1759.0,1759.0,1760.0,27.799709
93479260,0.003303281497210264,0.004101545084267855,-0.0012052510865032673,-0.0219766516238451,-0.038104720413684845,352.6308898925781,1760.0,1759.0,1759.0,1760.0,27.839693
93479260,0.0033285149838775396,0.0040335264056921005,-0.0012839804403483868,-0.0219766516238451,-0.038104720413684845,352.6308898925781,1760.0,1759.0,1759.0,1760.0,27.839693
93519244,0.0031603171955794096,0.00481437798589468,-0.0009101566392928362,-0.0219766516238451,-0.038104720413684845,352.6308898925781,1760.0,1759.0,1759.0,1760.0,27.879677
93519244,0.0032886622939258814,0.004827576223760843,-0.0009730721940286458,-0.0219766516238451,-0.038104720413684845,352.6308898925781,1760.0,1759.0,1759.0,1760.0,27.879677
93559228,0.0034323057625442743,0.004520534537732601,-0.000672641908749938,-0.023298082873225212,-0.03242203965783119,352.6238098144531,1759.0,1760.0,1760.0,1759.0,27.919661
93559228,0.0035760358441621065,0.004346171859651804,-0.0006485219346359372,-0.023298082873225212,-0.03242203965783119,352.6238098144531,1759.0,1760.0,1760.0,1759.0,27.919661
93599212,0.0026206744369119406,0.0038233837112784386,-0.0002794669126160443,-0.023298082873225212,-0.03242203965783119,352.6238098144531,1759.0,1760.0,1760.0,1759.0,27.959645
93599212,0.0027210433036088943,0.0038439775817096233,-0.0004045178066007793,-0.023298082873225212,-0.03242203965783119,352.6238098144531,1759.0,1760.0,1760.0,1759.0,27.959645
93639196,0.001898878370411694,0.003382061840966344,-0.0001020514901028946,-0.018888846039772034,-0.024490153416991234,352.6197814941406,1759.0,1759.0,1759.0,1760.0,27.999629
93639196,0.0018931226804852486,0.003292341949418187,3.2597381505183876e-05,-0.018888846039772034,-0.024490153416991234,352.6197814941406,1759.0,1759.0,1759.0,1760.0,27.999629
93679180,0.0011224773479625583,0.002117433585226536,0.00015038570563774556,-0.018888846039772034,-0.024490153416991234,352.6197814941406,1759.0,1759.0,1759.0,1760.0,28.039613
93679180,0.0014190998626872897,0.0022496976889669895,0.00012979119492229074,-0.018888846039772034,-0.024490153416991234,352.6197814941406,1759.0,1759.0,1759.0,1760.0,28.039613
93719164,0.0002937092795036733,0.00010205118451267481,0.00028641708195209503,-0.018888846039772034,-0.024490153416991234,352.6197814941406,1759.0,1759.0,1759.0,1760.0,28.079597
93719164,0.0001694255042821169,0.00017095511429943144,0.0003284210106357932,-0.018888846039772034,-0.024490153416991234,352.6197814941406,1759.0,1759.0,1759.0,1760.0,28.079597
93759148,0.0027167187072336674,0.0012899066787213087,0.0004913307493552566,-0.015275323763489723,-0.02445552684366703,352.6192932128906,1759.0,1759.0,1759.0,1759.0,28.119581
93759148,0.0027241527568548918,0.001105939270928502,0.0004499226633924991,-0.015275323763489723,-0.02445552684366703,352.6192932128906,1759.0,1759.0,1759.0,1759.0,28.119581
93799132,0.0024432633072137833,0.0012584433425217867,0.0005302241770550609,-0.015275323763489723,-0.02445552684366703,352.6192932128906,1759.0,1759.0,1759.0,1759.0,28.159565
93799132,0.0024413950741291046,0.0013385649072006345,0.0007139976369217038,-0.015275323763489723,-0.02445552684366703,352.6192932128906,1759.0,1759.0,1759.0,1759.0,28.159565
93839116,0.0022819896694272757,0.0012683647219091654,0.0006133548449724913,-0.00813455693423748,-0.024254433810710907,352.6199035644531,1759.0,1759.0,1759.0,1759.0,28.199549
93839116,0.002079086611047387,0.00116090034134686,0.0008586386684328318,-0.00813455693423748,-0.024254433810710907,352.6199035644531,1759.0,1759.0,1759.0,1759.0,28.199549
93879100,0.0021044742316007614,0.0013303494779393077,0.0006770002073608339,-0.00813455693423748,-0.024254433810710907,352.6199035644531,1759.0,1759.0,1759.0,1759.0,28.239533
93879100,0.0021050102077424526,0.001144113950431347,0.0009475525002926588,-0.00813455693423748,-0.024254433810710907,352.6199035644531,1759.0,1759.0,1759.0,1759.0,28.239533
93919084,0.00201551616191864,0.0012898899149149656,0.0007328842766582966,-0.00813455693423748,-0.024254433810710907,352.6199035644531,1759.0,1759.0,1759.0,1759.0,28.279517
93919084,0.0018953904509544373,0.0012386242160573602,0.0007418725290335715,-0.00813455693423748,-0.024254433810710907,352.6199035644531,1759.0,1759.0,1759.0,1759.0,28.279517
93959068,0.001874995301477611,0.0013207998126745224,0.0008326894603669643,-0.003662742441520095,-0.02395859733223915,352.6217956542969,1759.0,1759.0,1759.0,1759.0,28.319501
93959068,0.00193704292178154,0.0013079801574349403,0.0008476214716210961,-0.003662742441520095,-0.02395859733223915,352.6217956542969,1759.0,1759.0,1759.0,1759.0,28.319501
93999052,0.0017642528982833028,0.0012696717167273164,0.0008414459880441427,-0.003662742441520095,-0.02395859733223915,352.6217956542969,1759.0,1759.0,1759.0,1759.0,28.359485
93999052,0.0018686017720028758,0.0012959837913513184,0.0007156658102758229,-0.003662742441520095,-0.02395859733223915,352.6217956542969,1759.0,1759.0,1759.0,1759.0,28.359485
94039036,0.0017648407956585288,0.001339371083304286,0.0008614708203822374,-4.0536651795264333e-05,-0.023220330476760864,352.6236267089844,1759.0,1759.0,1759.0,1759.0,28.399469
94039036,0.0017296778969466686,0.0014035539934411645,0.0008629307267256081,-4.0536651795264333e-05,-0.023220330476760864,352.6236267089844,1759.0,1759.0,1759.0,1759.0,28.399469
94079853,0.0016413002740591764,0.0013211334589868784,0.0009696981287561357,-4.0536651795264333e-05,-0.023220330476760864,352.6236267089844,1759.0,1759.0,1759.0,1759.0,28.440286
94079853,0.0016343656461685896,0.0012669231509789824,0.0009575003641657531,-4.0536651795264333e-05,-0.023220330476760864,352.6236267089844,1759.0,1759.0,1759.0,1759.0,28.440286
94119837,0.0016017896123230457,0.0013135969638824463,0.0010022770147770643,-4.0536651795264333e-05,-0.023220330476760864,352.6236267089844,1759.0,1759.0,1759.0,1759.0,28.48027
94119837,0.0015332272741943598,0.001321522518992424,0.0010087447008118033,-4.0536651795264333e-05,-0.023220330476760864,352.6236267089844,1759.0,1759.0,1759.0,1759.0,28.48027
94159821,0.0015310845337808132,0.001325118588283658,0.0010265273740515113,0.0023177298717200756,-0.022514158859848976,352.6265563964844,1759.0,1759.0,1759.0,1759.0,28.520254
94159821,0.0015821565175428987,0.0011567802866920829,0.0009883733000606298,0.0023177298717200756,-0.022514158859848976,352.6265563964844,1759.0,1759.0,1759.0,1759.0,28.520254
94199805,0.001506239757873118,0.0012531409738585353,0.000972356298007071,0.0023177298717200756,-0.022514158859848976,352.6265563964844,1759.0,1759.0,1759.0,1759.0,28.560238
94199805,0.0014876596396788955,0.0012882269220426679,0.0010060829808935523,0.0023177298717200756,-0.022514158859848976,352.6265563964844,1759.0,1759.0,1759.0,1759.0,28.560238
94239789,0.001478792866691947,0.0011832686141133308,0.0010658487444743514,0.004528596997261047,-0.021543079987168312,352.6289367675781,1759.0,1759.0,1759.0,1759.0,28.600222
94239789,0.0014941419940441847,0.0013774899998679757,0.0010382815962657332,0.004528596997261047,-0.021543079987168312,352.6289367675781,1759.0,1759.0,1759.0,1759.0,28.600222
94279773,0.00145441060885787,0.001383286202326417,0.0010679399129003286,0.004528596997261047,-0.021543079987168312,352.6289367675781,1759.0,1759.0,1759.0,1759.0,28.640206
94279773,0.0014088894240558147,0.0012751452159136534,0.0010756452102214098,0.004528596997261047,-0.021543079987168312,352.6289367675781,1759.0,1759.0,1759.0,1759.0,28.640206
94319757,0.0014266720972955227,0.0013202602276578546,0.0011368384584784508,0.004528596997261047,-0.021543079987168312,352.6289367675781,1759.0,1759.0,1759.0,1759.0,28.68019
94319757,0.0015353338094428182,0.0012675505131483078,0.0010075629688799381,0.004528596997261047,-0.021543079987168312,352.6289367675781,1759.0,1759.0,1759.0,1759.0,28.68019
94359741,0.0014164643362164497,0.0013115365291014314,0.001118259271606803,0.006223270203918219,-0.02077234722673893,352.6322937011719,1759.0,1759.0,1759.0,1759.0,28.720174
